Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Dead time t / %,Voltage U / V
417.001,3303,417,417,4727.17863030526,33.0902504121368,751.984375
418,3314,418,418,4063.45657300203,28.4441960110142,757.028645833333
419,3203,419,419,4618.53765551482,32.3297635886038,764.013020833333
420,3243,420,420,4769.33554361571,33.38534880531,768.28125
421.001,3223,421,421,4685.22082255679,32.7965457578975,765.177083333333
422,3327,422,422,4679.82707724163,32.7587895406914,757.028645833333
423,3200,423,423,4305.29563380531,30.1370694366372,764.401041666667
424,3239,424,424,4738.87699399033,33.1721389579323,761.296875
425,3205,425,425,4519.46147406948,31.6362303184863,767.893229166667
426,3255,426,426,4644.24474870197,32.5097132409138,760.520833333333
427,3169,427,427,4778.32438356713,33.4482706849699,766.341145833333
428,3253,428,428,4400.56126404197,30.8039288482938,767.893229166667
429,3404,429,429,4698.41492319899,32.8889044623929,767.893229166667
430,3295,430,430,4798.33371186732,33.5883359830712,762.848958333333
