469.001	0	469	469	0	399.2734375
470	0	470	470	0	399.2734375
471	0	471	471	0	399.2734375
472.001	0	472	472	0	399.2734375
473	0	473	473	0	399.2734375
474.001	0	474	474	1.00010091018184	399.2734375
475.001	0	475	475	0	399.2734375
476.001	0	476	476	1.00100861628177	399.2734375
477	0	477	477	0	398.885416666667
478	0	478	478	0	399.2734375
479.001	0	479	479	0	399.2734375
480.001	0	480	480	2.00011320640748	399.2734375
481	0	481	481	2.22195040362285	399.661458333333
482	0	482	482	0.998225853191124	399.2734375
483	0	483	483	1.11058950424062	399.661458333333
484.001	0	484	484	0	399.2734375
485.001	0	485	485	1.00075847484809	399.2734375
486.001	0	486	486	0	399.2734375
487	0	487	487	0	398.885416666667
488	0	488	488	1.00114410748603	399.2734375
489.001	0	489	489	2.21792314785397	399.2734375
490	0	490	490	0	399.2734375
491	0	491	491	0	399.661458333333
492.001	0	492	492	0	399.2734375
493	0	493	493	0	399.661458333333
494.001	0	494	494	2.2196649216031	399.2734375
495	0	495	495	2.22040617668149	399.2734375
496.001	0	496	496	0	399.2734375
497.001	0	497	497	0	399.2734375
498	0	498	498	2.00077910338286	399.661458333333
499	0	499	499	0	399.2734375
500	0	500	500	0	399.661458333333
501	0	501	501	0	399.661458333333
502.001	0	502	502	0	399.2734375
503.001	0	503	503	0	399.2734375
504	0	504	504	0	399.2734375
505	0	505	505	0	399.2734375
506.001	0	506	506	1.00057082565604	399.2734375
507	0	507	507	0	399.2734375
508.001	0	508	508	0	399.2734375
509	0	509	509	0	399.2734375
510.001	0	510	510	0	399.2734375
511.001	0	511	511	0	399.661458333333
512				0	399.2734375
513.001				1.00052948020092	445.447916666667
514.001				49.9586292591105	531.200520833333
515.001				631.404667251241	545.9453125
516.001				654.434544537573	545.557291666667
517				772.972719256109	545.169270833333
518.001				693.702762801573	589.791666666667
519.001				1202.91952901535	633.638020833333
520				1693.7340171206	682.528645833333
521.001				1796.48990279649	653.427083333333
522				1935.46561794289	642.950520833333
523				1902.00961981361	670.888020833333
524				1767.12779858227	642.5625
525				1762.28095086377	644.502604166667
525.999				2005.97752439283	642.950520833333
527.001				1692.81282260231	641.3984375
528.001				1271.37721762047	657.6953125
529.001				2067.76380252355	659.635416666667
530.001				1860.83052774642	659.247395833333
531				1555.98804575004	698.4375
532				2764.95488333223	706.5859375
533				2383.86883591699	712.794270833333
534.001				2797.09230404603	699.6015625
535.001				2818.29028389924	748.880208333333
536.001				2744.29805297906	705.421875
537.001				2709.802455401	751.208333333333
538				2420.03097062122	711.630208333333
539				2695.29477397056	743.8359375
540				3027.80585002735	720.166666666667
541				2736.11290293085	719.390625
542.001				2487.35328814508	740.34375
543				2755.01226326212	733.359375
544				3053.07319951084	727.927083333333
545				3284.33195943778	724.822916666667
546				2766.06140656323	722.106770833333
547.001				2631.02533943835	745.776041666667
548				2792.6041348965	720.942708333333
549				2981.35867311873	727.927083333333
550.001				2750.79508288372	726.375
551.001				3219.90972845995	745.388020833333
552.001				2772.75544296993	743.059895833333
553				2720.78875666056	745.776041666667
554				2886.22577875665	741.5078125
555				3248.03008726841	741.5078125
555.999				2869.79854014248	723.658854166667
557.001				2758.46972310292	719.778645833333
558.001				2092.95333147096	696.885416666667
559				2740.87967538225	725.986979166667
560.001				3062.0204328283	712.018229166667
561.001				2447.2651507003	738.403645833333
561.999				2132.12853563391	717.450520833333
563				2942.68038525229	734.911458333333
564.001				2743.32571298413	716.674479166667
565.001				3015.34494046776	724.046875
566.001				2472.56401079349	704.2578125
567.001				2743.12134558209	702.705729166667
568.001				2827.13538979199	701.541666666667
569				2762.86636562635	753.536458333333
570.001				3005.13592939185	711.630208333333
571				3003.45013700951	712.40625
572.001				3030.24102692832	741.895833333333
573				2637.04116427922	739.567708333333
574				2896.87834312983	719.390625
575.001				2874.39748953743	717.838541666667
576				3180.38768925932	717.0625
576.999				2633.49312794422	751.596354166667
578				2830.68677430375	700.377604166667
579				3142.2739926693	724.046875
580.001				2702.59805543854	743.447916666667
581.001				2590.30581381477	700.765625
582				2801.30624910396	721.71875
583				2778.97218399734	714.734375
584				2934.70992076283	717.838541666667
584.999				2537.8388891948	704.2578125
586.001				2921.5872346408	723.658854166667
587.001				3145.83798423596	736.463541666667
588.001				2842.75544144573	720.5546875
589.001				2747.47638186597	750.8203125
590.001				3074.44542054695	736.463541666667
591				3099.79163313927	721.71875
592.001				2892.96538254816	698.4375
593				2943.93841414148	720.166666666667
593.999				2803.23745894133	743.059895833333
595				2979.91404751459	695.721354166667
596				3037.33567669595	731.419270833333
597				3152.95637144105	758.96875
598.001				2817.92216253051	724.822916666667
599				2929.4803910471	733.747395833333
600				3186.2354628007	738.791666666667
