Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Voltage U / V,Dead time t / %
345.001,6,345,345,12.2012739904777,696.109375,0.0854089179333438
346,3,346,346,14.0135707419065,696.109375,0.0980949951933452
347.001,10,347,347,9.99793931361925,698.4375,0.0699855751953347
348.001,3,348,348,19.0054412578321,696.109375,0.133038088804825
349.001,8,349,349,21.106493479371,696.109375,0.147745454355597
350,6,350,350,15.0100567380145,696.109375,0.105070397166101
351,6,351,351,14.9987551033264,696.109375,0.104991285723285
352.001,4,352,352,9.00134210010713,696.109375,0.0630093947007499
353.001,6,353,353,15.9829845146857,696.109375,0.1118808916028
354,8,354,354,18.0208483194207,696.109375,0.126145938235945
355.001,4,355,355,24.429208761247,696.109375,0.171004461328729
356.001,6,356,356,12.0049988815343,696.109375,0.0840349921707399
357,8,357,357,14.0014281456709,696.109375,0.098009997019696
358,6,358,358,12.2173909228562,696.109375,0.0855217364599932
359,7,359,359,7.00263999527822,696.109375,0.0490184799669475
360,7,360,360,14.9934508606641,696.109375,0.104954156024648
361.001,9,361,361,17.0195316144808,696.109375,0.119136721301365
362.001,2,362,362,12.2084321198966,696.109375,0.085459024839276
363.001,12,363,363,16.0118888274544,696.109375,0.112083221792181
364,9,364,364,14.4302723136688,696.109375,0.101011906195682
365,14,365,365,16.0120202235818,696.109375,0.112084141565073
366.001,5,366,366,11.10263116815,696.109375,0.0777184181770501
367.001,5,367,367,5.55455265021593,696.109375,0.0388818685515115
368.001,5,368,368,13.0199739420245,696.109375,0.0911398175941712
369,9,369,369,12.2026938445064,696.109375,0.0854188569115448
370.001,9,370,370,15.0097923885543,696.497395833333,0.10506854671988
371.001,8,371,371,14.4424337367253,696.109375,0.101097036157077
372.001,6,372,372,11.9952366915098,696.109375,0.0839666568405686
373.001,6,373,373,16.6616829721599,696.109375,0.116631780805119
374,9,374,374,8.88770287431644,696.109375,0.0622139201202151
375.001,20,375,375,12.022454337967,696.109375,0.0841571803657691
375.999,10,376,376,8.8829343618883,696.109375,0.0621805405332181
377.001,6,377,377,6.6600177489473,696.109375,0.0466201242426311
378.001,8,378,378,10.9963382193729,696.109375,0.0769743675356106
379,6,379,379,12.0293287063189,696.109375,0.0842053009442321
380.001,7,380,380,16.6377354932811,696.109375,0.116464148452968
381.001,2,381,381,17.7483667620124,695.333333333333,0.124238567334087
382.002,6,382,382,11.0770037856768,696.109375,0.0775390264997377
383.001,8,383,383,10.014086815924,696.109375,0.0700986077114677
384,13,384,384,12.9965195320693,696.109375,0.0909756367244852
385,5,385,385,18.0265621393123,696.109375,0.126185934975186
386.001,7,386,386,11.9845782447147,696.109375,0.0838920477130029
387.001,5,387,387,8.99994150038025,696.109375,0.0629995905026617
387.999,7,388,388,9.99541987649215,696.109375,0.069967939135445
389,8,389,389,16.0142254364552,696.109375,0.112099578055186
390,6,390,390,17.0179777917392,696.109375,0.119125844542174
391.001,7,391,391,11.1029060635302,696.109375,0.0777203424447111
392.001,4,392,392,13.325533454418,696.109375,0.0932787341809261
