Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Dead time t / %,Voltage U / V
,5,512,512,,,
,2,513,513,,,
,3,514,514,,,
,4,515,515,,,
,2,516,516,,,
,3,517,517,,,
,6,518,518,,,
,5,519,519,,,
,6,520,520,,,
,0,521,521,,,
,3,522,522,,,
,2,523,523,,,
,3,524,524,,,
,1,525,525,,,
,2,526,526,,,
,2,527,527,,,
,6,528,528,,,
,7,529,529,,,
,2,530,530,,,
,6,531,531,,,
,1,532,532,,,
,4,533,533,,,
,3,534,534,,,
,2,535,535,,,
,2,536,536,,,
,2,537,537,,,
,1,538,538,,,
,1,539,539,,,
,4,540,540,,,
,1,541,541,,,
,4,542,542,,,
,3,543,543,,,
,5,544,544,,,
,4,545,545,,,
,1,546,546,,,
,3,547,547,,,
,2,548,548,,,
,1,549,549,,,
,2,550,550,,,
,3,551,551,,,
,4,552,552,,,
,6,553,553,,,
,4,554,554,,,
,3,555,555,,,
,2,556,556,,,
,2,557,557,,,
,1,558,558,,,
,1,559,559,,,
,2,560,560,,,
,3,561,561,,,
,2,562,562,,,
,4,563,563,,,
,3,564,564,,,
,1,565,565,,,
,0,566,566,,,
,4,567,567,,,
,2,568,568,,,
,1,569,569,,,
,1,570,570,,,
,4,571,571,,,
,1,572,572,,,
,1,573,573,,,
,0,574,574,,,
,2,575,575,,,
,2,576,576,,,
,3,577,577,,,
,0,578,578,,,
,2,579,579,,,
,2,580,580,,,
,5,581,581,,,
,2,582,582,,,
,1,583,583,,,
,1,584,584,,,
,2,585,585,,,
,1,586,586,,,
,1,587,587,,,
,0,588,588,,,
,1,589,589,,,
,0,590,590,,,
,2,591,591,,,
,2,592,592,,,
,1,593,593,,,
,1,594,594,,,
,4,595,595,,,
,4,596,596,,,
,1,597,597,,,
,0,598,598,,,
,2,599,599,,,
,2,600,600,,,
,1,601,601,,,
,2,602,602,,,
,0,603,603,,,
,2,604,604,,,
,1,605,605,,,
,1,606,606,,,
,0,607,607,,,
,2,608,608,,,
,1,609,609,,,
,2,610,610,,,
,3,611,611,,,
,2,612,612,,,
,2,613,613,,,
,1,614,614,,,
,3,615,615,,,
,1,616,616,,,
,1,617,617,,,
,1,618,618,,,
,1,619,619,,,
,2,620,620,,,
,4,621,621,,,
,3,622,622,,,
,2,623,623,,,
,4,624,624,,,
,1,625,625,,,
,3,626,626,,,
,1,627,627,,,
,3,628,628,,,
,2,629,629,,,
,1,630,630,,,
,1,631,631,,,
,0,632,632,,,
,1,633,633,,,
,2,634,634,,,
,1,635,635,,,
,1,636,636,,,
,2,637,637,,,
,1,638,638,,,
,2,639,639,,,
,1,640,640,,,
,0,641,641,,,
,2,642,642,,,
,1,643,643,,,
,0,644,644,,,
,2,645,645,,,
,1,646,646,,,
,3,647,647,,,
,2,648,648,,,
,3,649,649,,,
,1,650,650,,,
,2,651,651,,,
,1,652,652,,,
,2,653,653,,,
,1,654,654,,,
,1,655,655,,,
,3,656,656,,,
,0,657,657,,,
,0,658,658,,,
,1,659,659,,,
,0,660,660,,,
,3,661,661,,,
,3,662,662,,,
,1,663,663,,,
,0,664,664,,,
,2,665,665,,,
,1,666,666,,,
,2,667,667,,,
,0,668,668,,,
,2,669,669,,,
,0,670,670,,,
,0,671,671,,,
,1,672,672,,,
,0,673,673,,,
,0,674,674,,,
,3,675,675,,,
,0,676,676,,,
,0,677,677,,,
,0,678,678,,,
,0,679,679,,,
,0,680,680,,,
,1,681,681,,,
,1,682,682,,,
,0,683,683,,,
,0,684,684,,,
,4,685,685,,,
,2,686,686,,,
,0,687,687,,,
,1,688,688,,,
,0,689,689,,,
,0,690,690,,,
,0,691,691,,,
,1,692,692,,,
,0,693,693,,,
,2,694,694,,,
,1,695,695,,,
,1,696,696,,,
,1,697,697,,,
,0,698,698,,,
,0,699,699,,,
,0,700,700,,,
,0,701,701,,,
,0,702,702,,,
,1,703,703,,,
,0,704,704,,,
,0,705,705,,,
,1,706,706,,,
,0,707,707,,,
,0,708,708,,,
,0,709,709,,,
,0,710,710,,,
,0,711,711,,,
,0,712,712,,,
,1,713,713,,,
,0,714,714,,,
,1,715,715,,,
,0,716,716,,,
,1,717,717,,,
,0,718,718,,,
,1,719,719,,,
,0,720,720,,,
,0,721,721,,,
,0,722,722,,,
,0,723,723,,,
,1,724,724,,,
,0,725,725,,,
,1,726,726,,,
,0,727,727,,,
,0,728,728,,,
,0,729,729,,,
,0,730,730,,,
,0,731,731,,,
,0,732,732,,,
,0,733,733,,,
,0,734,734,,,
,0,735,735,,,
,0,736,736,,,
,0,737,737,,,
,1,738,738,,,
,0,739,739,,,
,0,740,740,,,
,0,741,741,,,
,2,742,742,,,
,0,743,743,,,
,0,744,744,,,
,0,745,745,,,
,2,746,746,,,
,0,747,747,,,
,0,748,748,,,
,2,749,749,,,
,0,750,750,,,
,0,751,751,,,
,0,752,752,,,
,0,753,753,,,
,1,754,754,,,
,0,755,755,,,
,1,756,756,,,
,0,757,757,,,
,1,758,758,,,
,1,759,759,,,
,1,760,760,,,
,0,761,761,,,
,2,762,762,,,
,0,763,763,,,
,0,764,764,,,
,0,765,765,,,
,0,766,766,,,
,1,767,767,,,
,0,768,768,,,
,1,769,769,,,
,1,770,770,,,
,0,771,771,,,
,0,772,772,,,
,3,773,773,,,
,1,774,774,,,
